id,dataHoraInicio,dataHoraFim,descricao,descricaoTipo,situacao,id_orgao_organizador
76135,2025-05-13T10:35:00.000Z,2025-05-13T12:59:00.000Z,"Seminário: A instalação da Usina Termelétrica de Brasília e seus impactos socioambientais
 Seminário: ""A instalação da Usina Termelétrica de Brasília e seus impactos socioambientais""
REQ 22/25 - Dep Nilto Tatto (PT/SP)
REQ 27/25 - Dep. Clodoaldo Magalhães (PV/PE) e Dep. Reginaldo Veras (PV/DF)
Convidados: 

EDUARDO WAGNER DA SILVA (presença confirmada - Remota)
Coordenador Geral de Licenciamento Ambiental de Energia Nuclear do Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (IBAMA/MMA)

MAX MACIEL (presença confirmada)
Deputado Distrital

GABRIEL MAGNO (presença confirmada - Remota)
Deputado Distrital

JULIANA PINHEIRO GOMES (presença confirmada - Remota)
Superintendente de Recursos Hídricos da Agência Reguladora de Águas, Energia e Saneamento Básico do Distrito Federal (ADASA)

LUIZ EDUARDO BARATA (presença confirmada - Remota)
Presidente da Frente Nacional de Consumidores de Energia (FNCE)   

NEWTON VIEIRA (presença confirmada)
Presidente do Movimento Salve o Rio Melchior

JULIANO BUENO (presença confirmada)
Diretor-Técnico do Instituto Internacional ARAYARA

ISABELLE VANDERLEI (presença confirmada)
Coordenadora Nacional do Movimento dos Atingidos por Barragens (MAB)

PEDRO IVO (presença confirmada)
Representante do Fórum das Águas do Distrito Federal

WALQUIRIA GONÇALVES (presença confirmada)
Professora da Escola Classe Guariroba",Seminário,Encerrada (Final),6174
76313,2025-05-21T10:27:00.000Z,2025-05-21T11:35:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),6174
76328,2025-05-20T13:46:00.000Z,2025-05-20T15:08:00.000Z,"Plano de trabalho e votação de requerimentos
 A - Apresentação do Plano de Trabalho do Relator, Dep. Baleia Rossi;

B - Deliberação de Requerimentos",Reunião Deliberativa,Encerrada (Final),539735
76362,2025-05-20T14:14:00.000Z,2025-05-20T17:11:00.000Z,"Acesso, trajetória, conclusão e aprendizagem no ensino fundamental e no ensino médio - Objetivos 4 e 5 do PNE 
 A - Audiência Pública

Tema: Acesso, trajetória, conclusão e aprendizagem no Ensino Fundamental e no Ensino Médio - Objetivos 4 e 5

Convidados:

MARIA TEREZA GONZAGA ALVES, Diretora de Estudos Educacionais do Instituto Nacional de Pesquisas Educacionais (INEP) (REQ 8/25 e 29/25) - (presença confirmada);

ANNA  HELENA  ALTENFELDER, Presidente do Conselho de Administração do Centro de Estudos e Pesquisa em Educação, Cultura e Ação Comunitária (CENPEC) (REQ 29/25) - (presença confirmada);

HUGO SILVA, Presidente da União Brasileira dos Estudantes Secundaristas (UBES) (REQ 19/25 e 29/25) - (presença confirmada);

TALITA NASCIMENTO, Representante do Todos pela Educação (REQ 31/25) - (presença confirmada);

FERNANDO CÁSSIO, Representante da Rede Escola Pública e Universidade (REPU)  - (presença confirmada);

RODOLFO CANONICO, Representante da Associação de Desenvolvimento da Família (ADEF/Family Talks) (REQ 11/25) - (presença confirmada);

ZITA ANO LAGO RODRIGUES, Representante da Confederação Nacional das Associações de Pais de Alunos (CONFENAPAIS) (REQ 11/25) - (presença confirmada);

THIAGO ESTEVES, Representante da Associação Brasileira de Ensino de Ciências Sociais - (presença confirmada);

FÁBIO DE BARROS CORREIA GOMES FILHO, Ex-Secretário Nacional de Alfabetização do Ministério da Educação (REQ 8/25) - (presença confirmada); e

HELENA BOTELHO GOMES, Diretora Educacional da Associação de Olho no Material Didático (REQ 7/25) - (presença confirmada);

(Requerimento nº 7/2025, da Dep. Adriana Ventura)
(Requerimento nº 8/2025, da Dep. Adriana Ventura)
(Requerimento nº 11/2025, do Dep. Diego Garcia)
(Requerimento nº 19/2025, da Dep. Alice Portugal)
(Requerimento nº 29/2025, do Dep. Moses Rodrigues e outros)
(Requerimento nº 31/2025, do Dep. Rafael Brito)


B- Deliberação de Requerimentos (estão sujeitos à pauta os requerimentos apresentados até 24 horas antes do horário marcado para a reunião).",Audiência Pública e Deliberação,Encerrada (Final),539777
76378,2025-05-20T15:58:00.000Z,2025-05-20T16:32:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),539388
76407,2025-05-21T13:20:00.000Z,2025-05-21T14:14:00.000Z,"TRIBUNA DAS MULHERES  - Violência contra as meninas
 A iniciativa ocorre em alusão ao 18 de Maio - Dia Nacional de Combate ao Abuso e à Exploração Sexual de Crianças e Adolescentes, e tem como objetivo fomentar a discussão sobre o abuso sexual infantil, suas consequências na vida das meninas - como a evasão escolar -, bem como fortalecer os serviços de saúde reprodutiva voltados ao acolhimento das vítimas.

CONVIDADAS:

MARIANE MARÇAL, da organização Criola;

PAULA VIANA, do Grupo Curumim;

CARLA ANGELINI, de Católicas pelo Direito de Decidir.



Requerimento: REQ 16/2025-CMULHER",Reunião Técnica,Encerrada (Final),537870
75970,2025-05-22T14:54:00.000Z,2025-05-22T17:45:00.000Z,"As consequências do trabalho em plataformas de entrega de alimentos para a saúde do trabalhador e da trabalhadora de aplicativo
 (Requerimentos Nº7/2025/CTRAB, da Deputada Erika Kokay)          



CONVIDADOS

CARLOS ALBERTO GRANA
Representante do Ministério do Trabalho e Emprego

LUÍS HENRIQUE DA COSTA LEÃO 
Coordenador-Geral de Vigilância em Saúde do Trabalhador - Ministério da Saúde

RODRIGO DE LACERDA CARELLI 
Procurador do Trabalho no Rio de Janeiro. Professor de Direito do Trabalho e Processo do Trabalho na Universidade Federal do Rio de Janeiro 

VITOR ARAÚJO FILGUEIRAS 
Professor da Universidade Federal da Bahia - UFBA. Coordenador Geral do projeto ""Caminhos do Trabalho"" em parceria com a Fundacentro. 

JANAINA SANTOS DE SIQUEIRA
Estudante de Doutorado da UFBA 

TIAGO SANTIAGO DE MELLO                                                                                                                             Representante da Associação União Moto Bike (UMB). 

EDGAR FRANCISCO DA SILVA (GRINGO) 
Presidente da Associação dos Motofrentistas de Aplicativos e Autônomos do Brasil - AMABR/ SP e Representante da Aliança Nacional dos Entregadores por Aplicativo (ANEA) 

MIRIAN DE ARAUJO 
Representante da AMEN-PB Associação de Moto girls e Entregadoras da 
Paraíba. 

MARIA CAROLINA RODRIGUES SOUZA 
Representante do coletivo de entregadoras do Distrito Federal Moto Brabas 

ABEL SANTOS 
Representante Associação dos Trabalhadores por Aplicativos e Motociclistas do Distrito Federal e Entorno - ATAM/DF 

KETHURY MAGALHÃES 
Pesquisadora da Universidade de Brasília sobre relações de gênero e discriminações no trabalho por plataformas digitais: 

LAURA VALLE GONTIJO 
Pesquisadora da Universidade de Brasília 

RICARDO FESTI 
Professor de Sociologia na Universidade de Brasília - Grupo de Pesquisa: GPTTS/UnB 

ALESSANDRO DA CONCEIÇÃO CALADO
Presidente da Associação dos Motofretistas Autônomos e Entregadores de Aplicativo do Distrito Federal e Entorno (AMAE-DF); 

LUIZ CARLOS GARCIA GALVÃO
Representante do Sindicato dos Motociclistas Profissionais do Distrito Federal.",Audiência Pública,Encerrada (Final),2015
76383,2025-05-28T10:30:00.000Z,2025-05-28T14:12:00.000Z,"Comparecimento do Ministro de Estado da Agricultura e Pecuária
 Req. nº 02/2025 do Deputado Albuquerque (REPUBLICANOS/RR) - Aprovado em 09/04/2025
Req. nº 05/2025 da Deputada Daniela Reinehr (PL/SC) - Aprovado em 09/04/2025
Req. nº 08/2025 do Deputado Evair Vieira de Melo (PP/ES) - Aprovado em 09/04/2025
Req. nº 18/2025 do Deputado Zucco (PL/RS) - Aprovado em 23/04/2025
Req. nº 25/2025 do Deputado João Daniel (PT/SE) e outros - Aprovado em 09/04/2025
Req. nº 84/2025 da Deputada Daniela Reinehr (PL/SC) - Aprovado em 21/05/2025



CONVIDADO:

Sua Excelência o Senhor Carlos Fávaro
Ministro de Estado da Agricultura e Pecuária",Reunião de Comparecimento de Ministro(a),Encerrada,2001
76511,2025-05-27T17:00:00.000Z,null,Apres. de Pesq. sobre Lei de Restrição ao Uso de Celulares nas Escolas,Reunião Técnica,Convocada,100292
76523,2025-05-27T14:19:00.000Z,2025-05-27T16:19:00.000Z,"PEC 66/2023 e sustentabilidade fiscal dos municípios: 
 A - Audiência Pública 

Tema: PEC 66/2023 e sustentabilidade fiscal dos Municípios

Convidados:

PAULO ROBERTO ZIUKOSKY,  Presidente da Confederação Nacional de Municípios - CNM; (REQs.1 e 3/25) - (confirmado)

RICARDO NUNES, 2º Vice-Presidente da Frente Nacional de Prefeitas e Prefeitos - FNP (REQ.3/25) - (Confirmado)

Requerimento nº 1/2025, do Dep. Ricardo Ayres
Requerimento nº 3/2025, do Dep. Hildo Rocha

B - Deliberação de Requerimentos",Audiência Pública e Deliberação,Encerrada (Final),539735
76584,2025-05-27T17:00:00.000Z,2025-05-27T17:03:00.000Z,Reunião de Instalação da Subcomissão Especial para a fiscalização da implementação da Lei Orgânica Nacional das Polícias Militares e Corpos de Bombeiros Militares.,Reunião de Instalação e Eleição,Encerrada (Final),539795
76442,2025-05-29T10:37:00.000Z,2025-05-29T13:17:00.000Z,"Mesa Redonda: Papel do Brasil na 3ª Conferência dos Oceanos da ONU (UNOC3)
 REQ 42/25, do Dep. Túlio Gadelha
REQ 44/25, do Dep. Matheus Laiola 
REQ 52/25, do Dep. Matheus Laiola

ANA PAULA PRATES -    (presença confirmada)
Diretora do Departamento de Oceano e Gestão Costeira da Secretaria Nacional de Mudança do Clima do Ministério do Meio Ambiente e Mudança do Clima (DOceano/SMC/MMA) 

EMMANUEL LENAIN -  (presença confirmada)
Embaixador da França no Brasil

MAITÊ DE SOUZA SCHMITZ - (presença confirmada)
Chefe da Divisão do Mar, da Antártida e do Espaço do Ministério das Relações Exteriores (DMAE/MRE)

RODRIGO DE CAMPOS CARVALHO - (presença confirmada)
Subsecretário para o Plano de Levantamento da Plataforma Continental Brasileira da Marinha do Brasil (LEPLAC/MB)

CARLOS ALBERTO PINTO DOS SANTOS -  (presença confirmada)
Secretário Executivo da Comissão Nacional de Fortalecimento das Reservas Extrativistas e Povos Tradicionais Extrativistas Costeiros e Marinhos (CONFREM)

MARIANA ANDRADE - (presença confirmada)
Coordenadora de Campanhas de Oceano no Greenpeace Brasil

CAROLINA CARDOSO - (presença confirmada)
Secretária Executiva do Painel Brasileiro para o Futuro do Oceano (PainelMar)

MARINEZ SCHERER   (presença confirmada -Remota)
Professora da Universidade Federal de Santa Catarina (UFSC)",Mesa Redonda,Encerrada (Final),6174
76490,2025-05-29T14:32:00.000Z,2025-05-29T21:18:00.000Z,"Prisão dos envolvidos nos eventos de 8 de janeiro
 Requerimento n. 8/2025

Autor: Dep. Hélio Lopes

Convidados:


1. LEONARDO CARDOSO DE MAGALHÃES - DEFENSOR PÚBLICO-GERAL FEDERAL;

2. SENHORA BIANCA ROSIÈRE - DEFENSORIA PÚBLICA DO DISTRITO FEDERAL;

3. HÉLIO JÚNIOR - ADVOGADO;

4. CLAUDIO LUIS CAIVANO - ADVOGADO;

5. TANIELI TELLES - ADVOGADA;

6. CAROLINA SIEBRA - ADVOGADA;

7. LUIZ FELIPE CUNHA - ADVOGADO;

8. SEBASTIÃO COELHO - JURISTA E DESEMBARGADOR APOSENTADO DO TRIBUNAL DE JUSTIÇA DO DISTRITO FEDERAL E TERRITÓRIOS;

9. LUÍZA CUNHA - FAMILIAR;

10. THERESA ELVIRA VALE DE OLIVEIRA ALMEIDA - FAMILIAR;

11. CÉLIA REGINA DE S. SALES SANTOS - FAMILIAR;

12. CLAUDIA SILVA RODRIGUES LEAL - FAMILIAR; 

13. MARCOS VANUCCI - JORNALISTA.",Audiência Pública,Encerrada (Final),2007
76505,2025-05-28T14:37:00.000Z,2025-05-28T19:15:00.000Z,"Debater a Proposta de Emenda à Constituição nº 18/2025 (PEC da Segurança Pública)
 1) HELDER BARBALHO (Confirmado)
   GOVERNADOR DO ESTADO DO PARÁ

2) RONALDO CAIADO (Confirmado)
   GOVERNADOR DO ESTADO DE GOIÁS",Audiência Pública,Encerrada (Final),2003
75326,2025-03-19T15:27:00.000Z,2025-03-19T16:59:00.000Z,Reunião de instalação e eleição da Comissão de Comunicação,Reunião de Instalação e Eleição,Encerrada (Final),539385
75414,2025-02-19T15:55:00.000Z,2025-02-19T16:01:00.000Z,Votação de requerimentos,Reunião Deliberativa,Encerrada (Final),539635
75476,2025-03-20T13:48:00.000Z,2025-03-20T15:16:00.000Z,"Homenagem ao Dia Internacional da Síndrome de Down
 Homenagem ao Dia Internacional da Síndrome de Down",Sessão Não Deliberativa Solene,Encerrada,180
75534,2025-03-17T18:23:00.000Z,2025-03-17T18:23:00.000Z,Procedimentos para Indicações de Emendas de Comissões,Reunião Técnica,Encerrada,6855
75568,2025-03-19T14:06:00.000Z,2025-03-19T15:19:00.000Z,Instalação da comissão e eleição de presidente,Reunião de Instalação e Eleição,Encerrada (Final),537236
75618,2025-03-19T11:23:00.000Z,2025-03-19T12:41:00.000Z,Reunião de Instalação e Eleição do Presidente e Vice-Presidentes,Reunião de Instalação e Eleição,Encerrada (Final),2010
75619,2025-03-19T11:34:00.000Z,2025-03-19T12:18:00.000Z,Instalação da comissão e eleição do presidente e vice-presidentes.,Reunião de Instalação e Eleição,Encerrada (Final),2002
75703,2025-04-01T17:00:00.000Z,null,Lançamento da Agenda Legislativa 2025,Reunião Técnica,Convocada,100950
75848,2025-04-09T14:00:00.000Z,null,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Termo),539387
75854,2025-04-03T08:00:00.000Z,null,Regulação de Stablecoins,Reunião Técnica,Convocada,100950
75871,2025-04-08T09:00:00.000Z,null,"1º Fórum Internacional de Displasias Ósseas
 Promovido pelo gabinete do Dep. Zacarias Calil Hamu, o evento sobre displasias ósseas reunirá especialistas, parlamentares e pacientes para discutir o tema sob três perspectivas: médica, com a participação dos maiores especialistas do mundo; políticas públicas, abordando ações legislativas e governamentais para melhorar o atendimento e a qualidade de vida dos pacientes; e social, trazendo relatos e a participação de pacientes e entidades envolvidas. O objetivo é ampliar o conhecimento, fortalecer políticas de saúde e promover maior inclusão e suporte para quem convive com displasias ósseas.",Reunião Técnica,Convocada,100950
75918,2025-04-08T16:00:00.000Z,null,Diálogo sobre a revogação da Lei de Alienação Parental e a garantia dos direitos de mulheres e crianças,Debate,Convocada,537239
75943,2025-04-23T10:03:00.000Z,2025-04-23T11:20:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2014
76125,2025-04-29T10:36:00.000Z,2025-04-29T11:28:00.000Z,Discussão e votação de propostas legislativas,Reunião Deliberativa,Encerrada (Final),2009
76143,2025-04-29T15:15:00.000Z,2025-04-29T17:59:00.000Z,"Condições de trabalho, valorização profissional e regulamentação das atividades dos Agentes Comunitários de Saúde (ACS) e Agentes de Combate às Endemias (ACE).
 14h30min - Apresentação da pauta legislativa e das principais matérias em tramitação no Congresso Nacional.

Expositores:

José Eudes Barroso Vieira -  Diretor do Departamento de Estratégias e Políticas de Saúde Comunitária da Secretaria de Atenção Primária à Saúde (SAPS/MS)
Felipe Proenço - Secretário da Secretaria de Gestão do Trabalho e da Educação na Saúde do Ministério da Saúde (SGTES/MS)
Mariângela Batista Galvão Simão - Secretária da Seretaria de Vigilância em Saúde e Ambiente do Ministério da Saúde (SVSA/MS)",Audiência Pública,Encerrada (Final),5438
76144,2025-04-29T14:36:00.000Z,2025-04-29T16:39:00.000Z,"Instalação da comissão e eleição do presidente e vice-presidentes
 A - Instalação da Comissão; e

B - Eleição do Presidente e dos Vice-Presidentes.",Reunião de Instalação e Eleição,Encerrada (Final),539777
76158,2025-04-29T13:59:00.000Z,2025-04-29T21:32:00.000Z,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),Sessão Deliberativa,Encerrada,180
75856,2025-05-07T10:47:00.000Z,2025-05-07T11:30:00.000Z,"Homenagem aos 15 anos da publicação da Lei 12.232/2010
 Homenagem aos 15 anos da publicação da Lei 12.232/2010",Sessão Não Deliberativa Solene,Encerrada,180
76049,2025-05-07T10:21:00.000Z,2025-05-07T10:56:00.000Z,"Eleição de vice-presidentes 
 Eleição para os cargos de vice-presidentes da Comissão de Relações Exteriores e de Defesa Nacional",Reunião de Eleição,Encerrada (Final),2018
76179,2025-05-07T14:33:00.000Z,2025-05-07T15:35:00.000Z,"Eleição de 1º e 2º vice-presidentes e discussão e votação de propostas legislativas
 Eleição do 1º e 2º Vice-Presidentes da Comissão",Reunião Deliberativa,Encerrada (Final),539387
76262,2025-05-07T14:00:00.000Z,2025-05-07T22:07:00.000Z,Sessão Deliberativa Extraordinária Presencial (AM nº 123/2020),Sessão Deliberativa,Encerrada,180
75955,2025-05-20T13:16:00.000Z,2025-05-20T14:20:00.000Z,"Recusa recorrente dos planos de saúde em atender pessoas com deficiência
 1) HILTON MELO (Não participará)
   Procurador
   Ministério Público Federal do Maranhão - MPF/MA

2) RICARDO CRUZ (Confirmado)
   Chefe da Assessoria Jurídica 
   Instituto de Promoção e Defesa do Cidadão e Consumidor do Maranhão - PROCON/ MA

3) FREDERICO BORGES  (Confirmado)
   Diretor de Relações Institucionais e Governamentais da Associação Brasileira dos Planos de Saúde - Abramge

4) RAFAEL PEDREIRA VINHAS (Confirmado) , Gerente-Geral de Regulação e Estrutura dos Produtos da DIPRO (Diretoria de Normas e Habilitação dos Produtos) e
MARCUS TEIXEIRA BRAZ (Confirmado), Diretor-Adjunto de Fiscalização da DIFIS (Diretoria de Fiscalização), ambos da ANS - Agência Nacional de Saúde Suplementar;

5) CESAR SERGIO CARDIM JUNIOR (Confirmado)
   Superintendente de Regulação da FenaSaúde - Federação Nacional de Saúde Suplementar 

6) WALLACE ALVES DE OLIVEIRA (Não participará)
   Representante Jurídico
   Plano de Saúde HUMANAS SAÚDE

7) ANDRÉ MENESCAL (Não participará)
   Representante Jurídico
   Plano de Saúde HAPVIDA


(REQ 22/2025 CPD e REQ 17/2025 CDC, ambos de autoria do deputado Duarte Jr.)",Audiência Pública,Encerrada (Final),537480
