tipo_evento,id_deputado,nome_deputado,presencas_confirmadas,total_eventos_tipo,taxa_presenca_perc
Reunião Deliberativa,220702,Geraldo Mendes,7,273,2.6
Reunião Deliberativa,178866,Luizianne Lins,7,273,2.6
Reunião Deliberativa,160535,Marcon,7,273,2.6
Reunião Deliberativa,178927,Aliel Machado,7,273,2.6
Reunião Deliberativa,220542,Alexandre Guimarães,7,273,2.6
Reunião Deliberativa,178943,Marcos Soares,7,273,2.6
Reunião Deliberativa,221328,Adilson Barroso,7,273,2.6
Reunião Deliberativa,220526,Gilvan da Federal,7,273,2.6
Reunião Deliberativa,220546,Rodolfo Nogueira,7,273,2.6
Reunião Deliberativa,178858,Mário Negromonte Jr.,7,273,2.6
Reunião Deliberativa,204449,Nelson Barbudo,7,273,2.6
Reunião Deliberativa,178970,João Daniel,7,273,2.6
Reunião Deliberativa,230764,Ivan Júnior,7,273,2.6
Reunião Deliberativa,74646,Aécio Neves,7,273,2.6
Reunião Deliberativa,160510,Luis Tibé,7,273,2.6
Reunião Deliberativa,204394,Gervásio Maia,7,273,2.6
Reunião Deliberativa,220706,Padovani,7,273,2.6
Audiência Pública,215043,Josivaldo JP,3,126,2.4
Audiência Pública,74537,Claudio Cajado,3,126,2.4
Audiência Pública,160635,Ruy Carneiro,3,126,2.4
Audiência Pública,204526,Luiz Philippe de Orleans e Bragança,3,126,2.4
Audiência Pública,69871,Bacelar,3,126,2.4
Audiência Pública,98057,Lafayette de Andrada,3,126,2.4
Audiência Pública,205550,Jorge Braz,3,126,2.4
Audiência Pública,220531,Gilvan Maximo,3,126,2.4
Audiência Pública,178964,Heitor Schuch,3,126,2.4
Audiência Pública,91228,Waldemar Oliveira,3,126,2.4
Audiência Pública,122158,Pedro Paulo,3,126,2.4
Audiência Pública,220599,Marcelo Crivella,3,126,2.4
Audiência Pública,166402,Magda Mofatto,3,126,2.4
Audiência Pública,204391,José Nelto,3,126,2.4
Audiência Pública,220594,Coronel Assis,3,126,2.4
Audiência Pública,178931,Luciano Ducci,3,126,2.4
Audiência Pública,160673,Giovani Cherini,3,126,2.4
Audiência Pública,204406,Pedro Westphalen,3,126,2.4
Audiência Pública,220580,Professora Goreth,3,126,2.4
Audiência Pública,204504,Cezinha de Madureira,3,126,2.4
Audiência Pública,74454,Eunício Oliveira,3,126,2.4
Audiência Pública,204356,Amaro Neto,3,126,2.4
Audiência Pública,204358,Beto Pereira,3,126,2.4
Audiência Pública,188097,Merlong Solano,3,126,2.4
Audiência Pública,220567,Jeferson Rodrigues,3,126,2.4
Audiência Pública,215043,Josivaldo Jp,3,126,2.4
Audiência Pública,109429,Benes Leocádio,3,126,2.4
Audiência Pública,204419,Glaustin da Fokus,3,126,2.4
Audiência Pública,160642,Pastor Eurico,3,126,2.4
Audiência Pública,178866,Luizianne Lins,3,126,2.4
Audiência Pública,178986,Nilto Tatto,3,126,2.4
Audiência Pública,107970,Ana Paula Leão,3,126,2.4
Audiência Pública,163321,Ronaldo Nogueira,3,126,2.4
Audiência Pública,204409,Daniel Trzeciak,3,126,2.4
Audiência Pública,141391,Arnaldo Jardim,3,126,2.4
Audiência Pública,220548,Camila Jara,3,126,2.4
Audiência Pública,73441,Celso Russomanno,3,126,2.4
Audiência Pública,205476,Charles Fernandes,3,126,2.4
Audiência Pública,74428,Mendonça Filho,3,126,2.4
Audiência Pública,171617,Paulão,3,126,2.4
Audiência Pública,220671,Dilvanda Faro,3,126,2.4
Audiência Pública,220558,Zé Trovão,3,126,2.4
Audiência Pública,220639,Guilherme Boulos,3,126,2.4
Audiência Pública,175765,Ribamar Silva,3,126,2.4
Audiência Pública,204511,David Soares,3,126,2.4
Audiência Pública,73486,Pompeo de Mattos,3,126,2.4
Audiência Pública,204449,Nelson Barbudo,3,126,2.4
Audiência Pública,204573,Otto Alencar Filho,3,126,2.4
Audiência Pública,220611,General Pazuello,3,126,2.4
Audiência Pública,230765,Enfermeira Rejane,3,126,2.4
Audiência Pública,141555,Vinicius Carvalho,3,126,2.4
Audiência Pública,204517,Zé Vitor,3,126,2.4
Audiência Pública,220625,Delegada Ione,3,126,2.4
Audiência Pública,220592,Zezinho Barbary,3,126,2.4
Audiência Pública,220672,Henderson Pinto,3,126,2.4
Audiência Pública,220693,Roberta Roma,3,126,2.4
Audiência Pública,220595,Coronel Fernanda,3,126,2.4
Audiência Pública,220691,Diego Coronel,3,126,2.4
Reunião Deliberativa,215043,Josivaldo JP,6,273,2.2
Reunião Deliberativa,178983,Marcio Alvino,6,273,2.2
Reunião Deliberativa,74079,José Priante,6,273,2.2
Reunião Deliberativa,74044,Wilson Santiago,6,273,2.2
Reunião Deliberativa,153423,Renilce Nicodemos,6,273,2.2
Reunião Deliberativa,178843,Marx Beltrão,6,273,2.2
Reunião Deliberativa,220564,Yandra Moura,6,273,2.2
Reunião Deliberativa,220704,Carol Dartora,6,273,2.2
Reunião Deliberativa,220624,Robinson Faria,6,273,2.2
Reunião Deliberativa,215043,Josivaldo Jp,6,273,2.2
Reunião Deliberativa,160610,Valmir Assunção,6,273,2.2
Reunião Deliberativa,204362,Ricardo Guidi,6,273,2.2
Reunião Deliberativa,220600,Lebrão,6,273,2.2
Reunião Deliberativa,220641,Rodrigo Gambale,6,273,2.2
Reunião Deliberativa,178963,Covatti Filho,6,273,2.2
Reunião Deliberativa,204444,Helio Lopes,6,273,2.2
Reunião Deliberativa,161550,Emidinho Madeira,6,273,2.2
Sessão Deliberativa,225386,Renan Ferreirinha,1,48,2.1
Reunião de Instalação e Eleição,141480,Lázaro Botelho,1,49,2
Reunião de Instalação e Eleição,220567,Jeferson Rodrigues,1,49,2
Reunião de Instalação e Eleição,143632,Domingos Neto,1,49,2
Reunião de Instalação e Eleição,220633,Ricardo Salles,1,49,2
Reunião de Instalação e Eleição,74454,Eunício Oliveira,1,49,2
Reunião de Instalação e Eleição,160510,Luis Tibé,1,49,2
Reunião de Instalação e Eleição,160541,Arthur Lira,1,49,2
Reunião de Instalação e Eleição,204518,Dr. Frederico,1,49,2
Reunião de Instalação e Eleição,204506,Marcos Pereira,1,49,2
Reunião de Instalação e Eleição,221329,Ricardo Abrão,1,49,2
Reunião de Instalação e Eleição,220641,Rodrigo Gambale,1,49,2
Reunião de Instalação e Eleição,178896,Newton Cardoso Jr,1,49,2
Reunião de Instalação e Eleição,204362,Ricardo Guidi,1,49,2
Reunião de Instalação e Eleição,80815,Leo Prates,1,49,2
Reunião de Instalação e Eleição,133810,Marcelo Moraes,1,49,2
Reunião de Instalação e Eleição,160559,Alceu Moreira,1,49,2
Reunião de Instalação e Eleição,204423,André Ferreira,1,49,2
Reunião de Instalação e Eleição,171617,Paulão,1,49,2
Reunião de Instalação e Eleição,220632,Ana Pimentel,1,49,2
Reunião de Instalação e Eleição,73433,Arlindo Chinaglia,1,49,2
Reunião de Instalação e Eleição,204494,Fred Costa,1,49,2
Reunião de Instalação e Eleição,178876,Célio Silveira,1,49,2
Reunião de Instalação e Eleição,69871,Bacelar,1,49,2
Reunião de Instalação e Eleição,220572,Marussa Boldrin,1,49,2
Reunião de Instalação e Eleição,220561,Delegada Katarina,1,49,2
Reunião de Instalação e Eleição,179000,Marcelo Álvaro Antônio,1,49,2
Reunião de Instalação e Eleição,204486,Mauro Benevides Filho,1,49,2
Reunião de Instalação e Eleição,220696,Ivoneide Caetano,1,49,2
Reunião de Instalação e Eleição,220526,Gilvan da Federal,1,49,2
Reunião de Instalação e Eleição,74159,Odair Cunha,1,49,2
Reunião de Instalação e Eleição,74376,Vander Loubet,1,49,2
Reunião de Instalação e Eleição,74784,Luiza Erundina,1,49,2
Reunião de Instalação e Eleição,160635,Ruy Carneiro,1,49,2
Reunião de Instalação e Eleição,204411,Filipe Barros,1,49,2
Reunião de Instalação e Eleição,220640,Juliana Cardoso,1,49,2
Reunião de Instalação e Eleição,220532,Rafael Prudente,1,49,2
Reunião de Instalação e Eleição,156190,Marcel van Hattem,1,49,2
Reunião de Instalação e Eleição,152605,Glauber Braga,1,49,2
Reunião de Instalação e Eleição,220699,Castro Neto,1,49,2
Reunião de Instalação e Eleição,204497,Júnior Ferrari,1,49,2
Reunião de Instalação e Eleição,178895,Misael Varella,1,49,2
Reunião de Instalação e Eleição,204379,Acácio Favacho,1,49,2
Reunião de Instalação e Eleição,222429,Luis Carlos Gomes,1,49,2
Reunião de Instalação e Eleição,122158,Pedro Paulo,1,49,2
Reunião de Instalação e Eleição,230765,Enfermeira Rejane,1,49,2
Reunião de Instalação e Eleição,160976,Tiririca,1,49,2
Reunião de Instalação e Eleição,204436,Isnaldo Bulhões Jr.,1,49,2
Reunião de Instalação e Eleição,178858,Mário Negromonte Jr.,1,49,2
Reunião de Instalação e Eleição,204488,Célio Studart,1,49,2
Reunião de Instalação e Eleição,220603,Dani Cunha,1,49,2
Reunião de Instalação e Eleição,204450,Doutor Luizinho,1,49,2
Reunião de Instalação e Eleição,162332,Luiz Nishimori,1,49,2
Reunião de Instalação e Eleição,178975,Baleia Rossi,1,49,2
Reunião de Instalação e Eleição,178927,Aliel Machado,1,49,2
Reunião de Instalação e Eleição,160600,Arthur Oliveira Maia,1,49,2
Reunião de Instalação e Eleição,204491,Gilberto Abramo,1,49,2
Reunião de Instalação e Eleição,141485,Luiz Carlos Busato,1,49,2
Reunião de Instalação e Eleição,92776,Stefano Aguiar,1,49,2
Reunião de Instalação e Eleição,178963,Covatti Filho,1,49,2
Reunião de Instalação e Eleição,220668,Maria Arraes,1,49,2
Reunião de Instalação e Eleição,220703,Neto Carletto,1,49,2
Reunião de Instalação e Eleição,204574,Junior Lourenço,1,49,2
Reunião de Instalação e Eleição,220683,Beto Richa,1,49,2
Reunião de Instalação e Eleição,220528,Dr. Victor Linhalis,1,49,2
Reunião de Instalação e Eleição,74858,Lindbergh Farias,1,49,2
Reunião de Instalação e Eleição,74075,Elcione Barbalho,1,49,2
Reunião de Instalação e Eleição,220549,Any Ortiz,1,49,2
Reunião de Instalação e Eleição,121948,Adriano do Baldy,1,49,2
Reunião de Instalação e Eleição,227660,Nitinho,1,49,2
Reunião de Instalação e Eleição,74079,José Priante,1,49,2
Reunião de Instalação e Eleição,220667,Pedro Campos,1,49,2
Reunião de Instalação e Eleição,204508,Igor Timo,1,49,2
Reunião de Instalação e Eleição,138286,Luciano Alves,1,49,2
Reunião Deliberativa,178895,Misael Varella,5,273,1.8
Reunião Deliberativa,74075,Elcione Barbalho,5,273,1.8
Reunião Técnica,74317,Júlio Cesar,1,55,1.8
Reunião Técnica,178993,Carlos Henrique Gaguim,1,55,1.8
Reunião Técnica,220646,Felipe Becari,1,55,1.8
Reunião Técnica,220628,Mauricio do Vôlei,1,55,1.8
Reunião Técnica,220668,Maria Arraes,1,55,1.8
Reunião Deliberativa,178896,Newton Cardoso Jr,5,273,1.8
Reunião Técnica,178884,Hildo Rocha,1,55,1.8
Reunião Técnica,204455,Luiz Lima,1,55,1.8
Reunião Deliberativa,220647,Mauricio Neves,5,273,1.8
Reunião Deliberativa,141421,Eduardo da Fonte,5,273,1.8
Reunião Técnica,204355,Da Vitoria,1,55,1.8
Reunião Técnica,204464,Talíria Petrone,1,55,1.8
Reunião Técnica,220651,Simone Marquetto,1,55,1.8
Reunião Deliberativa,204567,Raimundo Costa,5,273,1.8
Reunião Técnica,204573,Otto Alencar Filho,1,55,1.8
Reunião Técnica,220605,Bandeira de Mello,1,55,1.8
Reunião Deliberativa,220692,Dal Barreto,5,273,1.8
Reunião Deliberativa,178931,Luciano Ducci,5,273,1.8
Reunião Técnica,160666,Félix Mendonça Júnior,1,55,1.8
Reunião Técnica,74856,Laura Carneiro,1,55,1.8
Reunião Técnica,178987,Orlando Silva,1,55,1.8
Reunião Técnica,204351,Dr. Luiz Ovando,1,55,1.8
Reunião Técnica,74095,Pauderney Avelino,1,55,1.8
Reunião Técnica,204557,Sidney Leite,1,55,1.8
Reunião Técnica,218086,Ely Santos,1,55,1.8
Reunião Técnica,220551,Franciane Bayer,1,55,1.8
Reunião Técnica,220606,Reimont,1,55,1.8
Reunião Técnica,204492,Paulo Guedes,1,55,1.8
Reunião Técnica,188097,Merlong Solano,1,55,1.8
Reunião Deliberativa,204436,Isnaldo Bulhões Jr.,5,273,1.8
Reunião Técnica,220700,Florentino Neto,1,55,1.8
Reunião Técnica,220674,Dra. Alessandra Haber,1,55,1.8
Reunião Técnica,204459,Daniela do Waguinho,1,55,1.8
Reunião Deliberativa,161440,Pezenti,5,273,1.8
Reunião Técnica,80815,Leo Prates,1,55,1.8
Reunião Técnica,204525,Rosana Valle,1,55,1.8
Reunião Técnica,204559,Zé Neto,1,55,1.8
Reunião Deliberativa,178975,Baleia Rossi,5,273,1.8
Reunião Técnica,204486,Mauro Benevides Filho,1,55,1.8
Reunião Técnica,220682,Tadeu Veneri,1,55,1.8
Reunião Deliberativa,220703,Neto Carletto,5,273,1.8
Reunião Técnica,220640,Juliana Cardoso,1,55,1.8
Reunião Técnica,73778,Luiz Carlos Hauly,1,55,1.8
Reunião Técnica,220574,Cabo Gilberto Silva,1,55,1.8
Reunião Técnica,81055,Márcio Jerry,1,55,1.8
Reunião Técnica,178929,Diego Garcia,1,55,1.8
Reunião Técnica,122158,Pedro Paulo,1,55,1.8
Reunião Técnica,220695,Rogéria Santos,1,55,1.8
Reunião Deliberativa,178835,Afonso Motta,5,273,1.8
Reunião Deliberativa,179001,Márcio Biolchi,5,273,1.8
Reunião Deliberativa,141480,Lázaro Botelho,5,273,1.8
Reunião Técnica,160553,Antonio Brito,1,55,1.8
Audiência Pública,220668,Maria Arraes,2,126,1.6
Audiência Pública,220712,Fausto Santos Jr.,2,126,1.6
Audiência Pública,74400,Paulo Pimenta,2,126,1.6
Audiência Pública,220677,Keniston Braga,2,126,1.6
Audiência Pública,235869,João Carlos,2,126,1.6
Audiência Pública,160591,Vinicius Gurgel,2,126,1.6
Audiência Pública,220646,Felipe Becari,2,126,1.6
Audiência Pública,178873,Helder Salomão,2,126,1.6
Audiência Pública,204489,Robério Monteiro,2,126,1.6
Audiência Pública,204492,Paulo Guedes,2,126,1.6
Audiência Pública,74160,Patrus Ananias,2,126,1.6
Audiência Pública,139285,Lídice da Mata,2,126,1.6
Audiência Pública,138286,Luciano Alves,2,126,1.6
Audiência Pública,160569,Waldenor Pereira,2,126,1.6
Audiência Pública,220619,Delegado Ramagem,2,126,1.6
Audiência Pública,73768,Dilceu Sperafico,2,126,1.6
Audiência Pública,220553,Denise Pessôa,2,126,1.6
Audiência Pública,204506,Marcos Pereira,2,126,1.6
Audiência Pública,204394,Gervásio Maia,2,126,1.6
Audiência Pública,220712,Fausto Jr.,2,126,1.6
Audiência Pública,224117,Gabriel Mota,2,126,1.6
Audiência Pública,220683,Beto Richa,2,126,1.6
Audiência Pública,220537,Helena Lima,2,126,1.6
Audiência Pública,143084,Tiago Dimas,2,126,1.6
Audiência Pública,160758,Domingos Sávio,2,126,1.6
Audiência Pública,230768,Zé Adriano,2,126,1.6
Audiência Pública,204497,Júnior Ferrari,2,126,1.6
Audiência Pública,74574,Paulo Magalhães,2,126,1.6
Audiência Pública,221328,Adilson Barroso,2,126,1.6
Audiência Pública,234788,Heloísa Helena,2,126,1.6
Audiência Pública,220565,Delegada Adriana Accorsi,2,126,1.6
Audiência Pública,141485,Luiz Carlos Busato,2,126,1.6
Audiência Pública,204362,Ricardo Guidi,2,126,1.6
Audiência Pública,204507,Carla Zambelli,2,126,1.6
Audiência Pública,74262,Carlos Sampaio,2,126,1.6
Audiência Pública,204410,Luisa Canziani,2,126,1.6
Audiência Pública,204404,Lucas Redecker,2,126,1.6
Audiência Pública,204498,Olival Marques,2,126,1.6
Audiência Pública,220528,Dr. Victor Linhalis,2,126,1.6
Audiência Pública,178829,Capitão Augusto,2,126,1.6
Audiência Pública,220700,Florentino Neto,2,126,1.6
Audiência Pública,204515,André Janones,2,126,1.6
Audiência Pública,73531,Ivan Valente,2,126,1.6
Audiência Pública,92102,Leur Lomanto Júnior,2,126,1.6
Audiência Pública,220675,Antônio Doido,2,126,1.6
Audiência Pública,92699,Fernando Monteiro,2,126,1.6
Audiência Pública,191923,Flávio Nogueira,2,126,1.6
Audiência Pública,220674,Dra. Alessandra Haber,2,126,1.6
Audiência Pública,220704,Carol Dartora,2,126,1.6
Audiência Pública,141518,Paulinho da Força,2,126,1.6
Audiência Pública,220698,Beto Preto,2,126,1.6
Audiência Pública,204444,Helio Lopes,2,126,1.6
Audiência Pública,230957,João Cury,2,126,1.6
Audiência Pública,73801,Renildo Calheiros,2,126,1.6
Audiência Pública,143632,Domingos Neto,2,126,1.6
Audiência Pública,152605,Glauber Braga,2,126,1.6
Audiência Pública,160548,Jonas Donizette,2,126,1.6
Audiência Pública,74043,Wellington Roberto,2,126,1.6
Audiência Pública,141421,Eduardo da Fonte,2,126,1.6
Audiência Pública,235712,Vavá,2,126,1.6
Audiência Pública,204379,Acácio Favacho,2,126,1.6
Audiência Pública,178983,Marcio Alvino,2,126,1.6
Audiência Pública,160588,Diego Andrade,2,126,1.6
Audiência Pública,204518,Dr. Frederico,2,126,1.6
Audiência Pública,220661,Matheus Noronha,2,126,1.6
Audiência Pública,143942,Caio Vianna,2,126,1.6
Audiência Pública,74467,Damião Feliciano,2,126,1.6
Audiência Pública,220645,Erika Hilton,2,126,1.6
Audiência Pública,160552,Danrlei de Deus Hinterholz,2,126,1.6
Audiência Pública,160538,Bohn Gass,2,126,1.6
Audiência Pública,178858,Mário Negromonte Jr.,2,126,1.6
Audiência Pública,220590,Coronel Ulysses,2,126,1.6
Audiência Pública,220689,Detinha,2,126,1.6
Audiência Pública,178987,Orlando Silva,2,126,1.6
Audiência Pública,220568,Gustavo Gayer,2,126,1.6
Audiência Pública,220684,Tião Medeiros,2,126,1.6
Audiência Pública,220588,Roberto Duarte,2,126,1.6
Audiência Pública,73701,Benedita da Silva,2,126,1.6
Audiência Pública,220602,Dimas Gadelha,2,126,1.6
Audiência Pública,74356,Silas Câmara,2,126,1.6
Reunião Deliberativa,74858,Lindbergh Farias,4,273,1.5
Reunião Deliberativa,160591,Vinicius Gurgel,4,273,1.5
Reunião Deliberativa,178954,Lucio Mosquini,4,273,1.5
Reunião Deliberativa,74262,Carlos Sampaio,4,273,1.5
Reunião Deliberativa,74383,Giacobo,4,273,1.5
Reunião Deliberativa,220675,Antônio Doido,4,273,1.5
Reunião Deliberativa,74159,Odair Cunha,4,273,1.5
Reunião Deliberativa,141518,Paulinho da Força,4,273,1.5
Reunião Deliberativa,204566,Marreca Filho,4,273,1.5
Reunião Deliberativa,234788,Heloísa Helena,3,273,1.1
Reunião Deliberativa,160673,Giovani Cherini,3,273,1.1
Reunião Deliberativa,204515,André Janones,3,273,1.1
Reunião Deliberativa,166402,Magda Mofatto,3,273,1.1
Reunião Deliberativa,235712,Vavá,3,273,1.1
Reunião Deliberativa,204488,Célio Studart,3,273,1.1
Reunião Deliberativa,220532,Rafael Prudente,3,273,1.1
Reunião Deliberativa,220698,Beto Preto,3,273,1.1
Reunião Deliberativa,160976,Tiririca,3,273,1.1
Reunião Deliberativa,220696,Ivoneide Caetano,3,273,1.1
Reunião Deliberativa,160527,Aguinaldo Ribeiro,3,273,1.1
Reunião Deliberativa,204376,Coronel Armando,3,273,1.1
Audiência Pública,178860,Paulo Azi,1,126,0.8
Audiência Pública,220703,Neto Carletto,1,126,0.8
Audiência Pública,178886,Juscelino Filho,1,126,0.8
Audiência Pública,74156,Leonardo Monteiro,1,126,0.8
Audiência Pública,74283,Vicentinho,1,126,0.8
Audiência Pública,220696,Ivoneide Caetano,1,126,0.8
Audiência Pública,224333,Welter,1,126,0.8
Audiência Pública,171786,Miguel Ângelo,1,126,0.8
Audiência Pública,178881,Aluisio Mendes,1,126,0.8
Audiência Pública,178908,Delegado Éder Mauro,1,126,0.8
Audiência Pública,141470,José Guimarães,1,126,0.8
Audiência Pública,153423,Renilce Nicodemos,1,126,0.8
Audiência Pública,141458,João Carlos Bacelar,1,126,0.8
Audiência Pública,204472,José Medeiros,1,126,0.8
Audiência Pública,66828,Fausto Pinato,1,126,0.8
Audiência Pública,98615,Ismael,1,126,0.8
Audiência Pública,141531,Rodrigo de Castro,1,126,0.8
Audiência Pública,220532,Rafael Prudente,1,126,0.8
Audiência Pública,204571,Alex Santana,1,126,0.8
Audiência Pública,137070,Vicentinho Júnior,1,126,0.8
Audiência Pública,178896,Newton Cardoso Jr,1,126,0.8
Audiência Pública,160976,Tiririca,1,126,0.8
Audiência Pública,204524,Pinheirinho,1,126,0.8
Audiência Pública,141516,Paulo Abi-Ackel,1,126,0.8
Audiência Pública,74141,Josias Gomes,1,126,0.8
Audiência Pública,204367,Daniel Freitas,1,126,0.8
Audiência Pública,179000,Marcelo Álvaro Antônio,1,126,0.8
Audiência Pública,178989,Renata Abreu,1,126,0.8
Audiência Pública,178933,Sergio Souza,1,126,0.8
Audiência Pública,204512,Delegado Marcelo Freitas,1,126,0.8
Audiência Pública,204456,Gutemberg Reis,1,126,0.8
Audiência Pública,220649,Delegado da Cunha,1,126,0.8
Audiência Pública,141431,Fernando Coelho Filho,1,126,0.8
Audiência Pública,204494,Fred Costa,1,126,0.8
Audiência Pública,220708,Gabriel Nunes,1,126,0.8
Audiência Pública,178882,André Fufuca,1,126,0.8
Audiência Pública,178910,Joaquim Passarinho,1,126,0.8
Audiência Pública,178835,Afonso Motta,1,126,0.8
Audiência Pública,160640,Eros Biondini,1,126,0.8
Audiência Pública,204531,Guilherme Derrite,1,126,0.8
Audiência Pública,220643,Sônia Guajajara,1,126,0.8
Audiência Pública,204408,Gustinho Ribeiro,1,126,0.8
Audiência Pública,220702,Geraldo Mendes,1,126,0.8
Audiência Pública,220569,Silvye Alves,1,126,0.8
Audiência Pública,178954,Lucio Mosquini,1,126,0.8
Audiência Pública,178970,João Daniel,1,126,0.8
Audiência Pública,74159,Odair Cunha,1,126,0.8
Audiência Pública,160535,Marcon,1,126,0.8
Audiência Pública,178975,Baleia Rossi,1,126,0.8
Audiência Pública,220550,Mauricio Marcon,1,126,0.8
